,Hours_Studied,Attendance,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Exam_Score
4888,0.7,0.77,0,1,0.8,0.59,3,0,1.0,2,0,0.0,66
4889,0.8,0.94,1,0,0.9,0.86,2,0,1.0,1,0,1.0,71
4890,0.5,0.91,0,1,0.6,0.91,0,1,1.0,2,0,1.0,67
4891,0.43333333333333335,0.63,1,0,1.0,0.73,2,0,2.0,0,0,2.0,61
4892,0.5666666666666667,0.85,2,1,0.7,0.69,4,0,2.0,1,0,0.0,70
4893,0.6333333333333333,0.69,1,1,0.7,0.82,2,0,,1,0,1.0,64
4894,0.4666666666666667,0.82,1,1,0.8,0.83,0,1,1.0,0,0,0.0,64
4895,0.6666666666666666,0.98,2,1,0.7,0.83,0,0,1.0,1,0,0.0,68
4896,0.3333333333333333,0.95,1,0,0.7,0.64,4,0,1.0,2,0,2.0,70
4897,0.43333333333333335,0.76,1,1,1.0,0.97,4,0,0.0,1,0,1.0,65
4898,0.8,0.72,2,0,0.7,0.61,3,0,1.0,1,0,0.0,67
4899,0.8,0.69,0,1,0.6,0.69,0,0,2.0,1,0,1.0,65
4900,0.6,0.81,1,1,0.6,0.64,1,1,1.0,2,0,0.0,65
4901,0.4666666666666667,0.65,2,1,0.9,0.97,3,0,2.0,2,0,0.0,65
4902,0.4666666666666667,0.82,0,1,0.8,0.91,1,0,1.0,0,0,0.0,66
4903,0.6,0.6,2,0,0.5,0.91,2,0,1.0,0,1,0.0,62
4904,0.8,0.73,1,1,0.5,0.5,1,0,1.0,0,0,0.0,63
4905,0.8666666666666667,0.69,0,1,0.7,0.84,0,1,1.0,1,1,0.0,63
4906,0.5666666666666667,0.99,1,1,0.8,0.62,3,1,1.0,1,0,0.0,70
4907,0.43333333333333335,0.89,2,1,0.6,0.98,0,1,1.0,0,0,0.0,67
4908,0.7333333333333333,0.74,2,0,0.4,0.77,0,2,1.0,0,1,0.0,66
4909,0.5,0.64,1,0,0.5,0.78,2,0,1.0,2,0,0.0,63
4910,0.5666666666666667,0.81,0,1,0.9,0.68,1,0,0.0,2,0,1.0,66
4911,0.9333333333333333,0.69,1,0,0.8,0.77,3,1,1.0,1,0,1.0,67
4912,0.8333333333333334,0.81,1,0,0.9,0.87,1,0,2.0,0,0,2.0,68
4913,0.7,0.93,2,1,0.9,0.78,1,1,0.0,1,1,0.0,67
4914,0.4,0.85,2,1,0.6,0.82,1,2,1.0,1,0,0.0,66
4915,0.7,0.85,2,1,0.6,0.74,2,1,1.0,1,0,0.0,71
4916,0.8666666666666667,0.82,1,1,0.7,0.86,0,0,2.0,1,1,2.0,69
4917,0.6,0.97,0,1,0.8,0.95,1,1,1.0,2,0,2.0,72
4918,0.9333333333333333,0.97,0,1,0.9,0.53,0,0,1.0,0,0,1.0,70
4919,0.9333333333333333,0.81,1,1,1.0,0.55,2,1,0.0,1,0,0.0,68
4920,1.0,0.72,1,0,0.8,0.84,1,0,2.0,2,0,0.0,68
4921,0.7333333333333333,0.78,2,1,0.8,0.69,2,0,1.0,0,0,0.0,67
4922,0.8,0.67,1,0,1.0,0.64,1,0,1.0,2,1,1.0,62
4923,0.9333333333333333,0.85,0,0,0.7,0.59,1,0,1.0,1,0,2.0,67
4924,0.7666666666666667,0.8,1,0,0.9,0.79,1,1,2.0,0,0,2.0,69
4925,0.5666666666666667,0.64,2,1,0.8,0.67,3,0,1.0,0,0,1.0,64
4926,0.5666666666666667,0.68,2,1,0.8,0.75,2,0,2.0,2,0,1.0,66
4927,0.7,0.79,0,1,0.7,0.98,2,0,1.0,2,0,0.0,69
4928,0.4,0.96,2,0,0.5,0.88,0,1,1.0,2,0,1.0,70
4929,0.6333333333333333,0.83,1,0,0.8,0.9,3,0,1.0,2,0,1.0,69
4930,0.9,0.87,1,1,0.8,0.56,3,1,2.0,1,0,2.0,72
4931,0.23333333333333334,0.74,1,1,0.6,0.66,1,0,2.0,2,0,0.0,61
4932,0.9666666666666667,0.83,1,0,0.7,0.55,2,0,0.0,0,0,0.0,68
4933,0.9,0.78,1,0,0.6,0.98,1,1,1.0,2,0,0.0,68
4934,0.5666666666666667,0.86,1,0,0.6,0.84,0,1,1.0,1,0,0.0,66
4935,0.7666666666666667,0.62,1,0,0.6,0.51,5,2,1.0,0,0,1.0,65
4936,0.6666666666666666,0.8,0,1,0.5,0.74,2,0,0.0,0,0,1.0,66
4937,0.9,0.72,1,0,0.6,0.63,1,2,1.0,0,0,1.0,67
4938,0.8666666666666667,0.73,2,0,0.8,0.77,0,1,2.0,2,0,1.0,68
4939,0.4,0.98,1,0,0.9,0.59,1,2,1.0,1,0,2.0,67
4940,0.8,0.67,1,1,1.0,0.53,0,1,1.0,2,1,1.0,63
4941,0.6333333333333333,0.72,0,0,0.6,0.66,0,1,2.0,1,0,2.0,64
4942,0.6666666666666666,0.8,0,0,0.9,0.65,1,1,1.0,2,0,1.0,66
4943,0.5333333333333333,0.95,1,1,0.8,0.86,0,0,0.0,2,0,0.0,69
4944,1.0,0.77,0,1,0.7,0.74,3,2,1.0,1,0,2.0,70
4945,0.8666666666666667,0.9,1,0,0.8,0.65,3,1,2.0,2,0,0.0,72
4946,0.5333333333333333,0.94,2,0,0.9,0.79,2,2,,2,0,0.0,71
4947,0.4,0.72,1,1,0.6,0.54,3,0,1.0,2,0,2.0,63
4948,0.6,0.76,2,0,0.6,0.83,1,2,1.0,1,0,0.0,68
4949,0.7666666666666667,0.74,2,1,0.6,0.57,1,2,2.0,1,0,1.0,67
4950,0.7,0.93,0,0,0.6,0.64,2,0,1.0,2,0,2.0,69
4951,0.9333333333333333,0.62,1,0,0.9,0.64,1,0,1.0,0,0,2.0,65
4952,0.8333333333333334,0.72,0,1,0.6,0.73,4,1,2.0,1,0,1.0,69
4953,0.8666666666666667,0.87,1,0,0.6,0.98,0,1,2.0,0,0,1.0,71
4954,0.7333333333333333,0.83,0,1,0.7,0.66,2,1,1.0,1,0,0.0,67
4955,0.4,0.77,1,0,0.7,0.64,2,2,2.0,2,0,1.0,64
4956,0.6333333333333333,0.82,1,1,0.6,0.58,2,1,2.0,2,0,1.0,68
4957,0.8666666666666667,0.68,0,1,1.0,0.7,1,0,1.0,2,0,1.0,67
4958,0.6666666666666666,0.77,0,0,0.6,0.59,1,2,1.0,0,0,0.0,62
4959,0.7666666666666667,0.8,1,0,0.7,0.57,2,1,2.0,0,0,2.0,68
4960,0.6,0.96,1,1,0.4,0.93,0,1,2.0,2,0,1.0,72
4961,0.4666666666666667,0.7,2,1,0.7,0.53,0,1,1.0,0,0,0.0,61
4962,0.6333333333333333,0.95,0,1,0.5,0.86,0,2,1.0,0,0,0.0,67
4963,0.7333333333333333,0.86,1,0,0.6,0.6,0,2,2.0,1,0,2.0,70
4964,0.5333333333333333,0.61,1,1,0.4,0.51,1,0,1.0,1,0,0.0,59
4965,0.6333333333333333,0.89,1,1,0.6,0.9,0,0,2.0,0,0,1.0,70
4966,0.4666666666666667,0.61,1,0,0.7,0.85,1,0,1.0,1,0,0.0,60
4967,0.9,1.0,1,0,0.7,0.67,1,2,2.0,1,0,1.0,74
4968,0.6,0.95,2,1,0.6,0.54,0,1,2.0,0,0,1.0,68
4969,0.9666666666666667,0.72,1,0,0.7,0.68,0,0,1.0,2,0,1.0,67
4970,0.9666666666666667,0.7,0,0,0.6,0.59,2,1,1.0,1,0,2.0,67
4971,0.6666666666666666,0.75,1,1,0.7,0.97,0,1,1.0,1,0,1.0,66
4972,0.4666666666666667,0.74,1,0,0.7,0.76,1,0,2.0,1,0,0.0,63
4973,0.23333333333333334,0.75,1,0,0.7,0.98,1,0,2.0,2,0,1.0,62
4974,0.36666666666666664,0.73,0,1,0.7,0.68,3,0,2.0,1,0,1.0,64
4975,0.4,0.85,1,1,0.6,0.78,3,1,1.0,1,0,1.0,68
4976,0.9333333333333333,0.67,1,0,0.8,0.6,0,1,1.0,2,0,0.0,65
4977,0.7,0.94,0,1,0.8,0.9,1,1,1.0,2,0,2.0,71
4978,0.7333333333333333,0.92,1,1,0.7,0.52,1,1,1.0,0,0,2.0,68
4979,0.23333333333333334,0.79,2,1,0.9,0.85,0,1,1.0,0,0,0.0,62
4980,0.43333333333333335,0.94,2,1,0.7,0.7,1,1,1.0,0,0,0.0,68
4981,0.8333333333333334,0.7,1,1,0.7,0.79,3,2,1.0,1,0,0.0,68
4982,0.7333333333333333,0.61,1,1,0.7,0.8,3,1,2.0,1,0,2.0,67
4983,0.6333333333333333,0.85,1,1,0.7,0.86,0,0,1.0,2,0,1.0,67
4984,0.7666666666666667,0.78,2,1,0.6,0.6,2,2,2.0,2,0,0.0,70
4985,1.0,0.83,1,1,0.4,0.77,0,0,1.0,1,0,0.0,69
4986,0.6333333333333333,0.96,1,0,0.7,0.71,2,0,2.0,2,0,2.0,70
4987,0.6666666666666666,0.99,0,0,0.8,0.64,1,2,1.0,2,0,0.0,69
4988,0.7,0.85,1,1,0.5,0.75,1,2,2.0,2,0,0.0,70
4989,1.1333333333333333,0.91,0,0,0.9,0.98,0,1,1.0,1,0,,72
4990,0.23333333333333334,0.63,1,0,0.5,0.97,1,0,1.0,1,0,0.0,59
4991,0.8,0.66,1,0,0.6,0.64,0,1,2.0,1,0,0.0,64
4992,0.6333333333333333,0.89,2,1,1.0,0.94,0,2,1.0,1,0,1.0,72
4993,0.7666666666666667,0.77,2,1,0.8,0.94,0,2,1.0,2,0,2.0,70
4994,0.5333333333333333,0.78,2,0,0.7,0.62,0,2,2.0,0,0,0.0,63
4995,0.6666666666666666,0.72,1,1,0.7,0.8,1,0,2.0,0,0,1.0,66
4996,0.8,0.84,2,0,0.9,0.93,3,2,1.0,1,0,0.0,72
4997,1.3,0.67,2,1,0.5,0.76,2,1,1.0,0,0,,71
4998,0.8333333333333334,0.85,2,0,0.9,0.68,1,2,1.0,0,0,2.0,71
4999,0.5,0.67,1,1,0.6,0.83,3,1,0.0,2,0,0.0,62
5000,0.5666666666666667,0.63,1,1,0.8,0.59,1,0,2.0,2,0,2.0,62
5001,0.5666666666666667,0.73,0,0,0.6,0.58,4,1,1.0,2,0,1.0,64
5002,0.3,0.69,2,1,1.0,0.92,2,0,1.0,1,0,2.0,65
5003,0.6,0.96,0,1,0.7,0.52,1,0,1.0,1,0,1.0,68
5004,0.8,0.62,1,1,0.5,0.9,0,2,1.0,2,0,1.0,67
5005,0.4,0.67,1,1,0.8,0.65,1,2,1.0,1,0,0.0,61
5006,0.8666666666666667,0.82,0,1,0.9,0.74,2,1,1.0,0,0,0.0,68
5007,0.7666666666666667,0.79,2,0,0.9,0.77,1,0,2.0,1,0,0.0,68
5008,0.5333333333333333,0.62,1,0,0.7,0.88,1,0,2.0,1,0,0.0,62
5009,0.6333333333333333,0.6,0,0,0.8,0.94,1,0,0.0,1,0,0.0,62
5010,1.0,1.0,2,1,0.6,0.9,0,1,0.0,2,1,0.0,74
5011,0.8,0.86,1,1,0.8,0.79,0,0,1.0,1,0,0.0,68
5012,0.6666666666666666,0.75,2,0,0.8,0.67,1,2,0.0,2,0,1.0,66
5013,0.6333333333333333,0.79,1,0,0.4,0.76,1,1,1.0,1,0,,67
5014,0.6666666666666666,0.71,1,0,0.5,0.52,1,1,2.0,1,0,0.0,65
5015,0.5666666666666667,0.74,1,1,0.7,0.62,2,2,1.0,2,0,0.0,66
5016,0.23333333333333334,0.86,1,0,0.7,0.68,5,0,1.0,2,0,2.0,67
5017,1.0666666666666667,0.95,1,1,0.7,0.66,5,2,1.0,0,0,1.0,76
5018,0.7,0.67,2,1,0.7,0.55,2,2,2.0,2,0,0.0,66
5019,0.7333333333333333,0.94,0,0,0.9,0.53,1,1,2.0,1,0,1.0,68
5020,0.6666666666666666,0.65,1,1,0.8,0.71,2,0,1.0,1,1,1.0,63
5021,0.5333333333333333,0.69,2,1,0.4,0.54,4,0,0.0,2,0,1.0,65
5022,0.6333333333333333,0.61,1,0,1.0,0.64,3,0,1.0,2,0,0.0,63
5023,0.3333333333333333,0.66,1,0,0.4,0.74,2,0,1.0,0,0,0.0,59
5024,1.1333333333333333,0.97,1,0,0.8,0.6,2,1,1.0,1,0,0.0,74
5025,0.43333333333333335,0.78,0,1,0.5,0.54,2,0,2.0,2,1,1.0,62
5026,0.4666666666666667,0.63,0,1,0.9,0.72,3,0,0.0,2,1,0.0,59
5027,0.5666666666666667,0.98,2,1,0.7,0.72,0,0,1.0,2,0,0.0,71
5028,0.9333333333333333,0.95,1,0,0.8,0.96,1,1,1.0,1,0,2.0,73
5029,0.6666666666666666,0.9,1,1,0.4,0.56,0,0,2.0,2,0,0.0,68
5030,0.43333333333333335,0.97,1,1,0.8,0.81,3,0,1.0,1,0,0.0,68
5031,0.9333333333333333,0.69,1,1,0.8,0.66,0,0,1.0,2,0,1.0,66
5032,0.8,0.93,2,1,0.8,0.56,1,0,1.0,1,0,1.0,69
5033,0.7666666666666667,0.88,1,0,0.8,0.7,2,1,2.0,1,0,0.0,70
5034,0.8,0.95,2,1,0.7,0.71,1,1,2.0,2,0,0.0,74
5035,1.1333333333333333,0.92,1,0,0.7,0.68,0,1,2.0,2,0,1.0,75
5036,1.1,0.74,1,1,0.6,0.88,2,1,1.0,1,0,1.0,71
5037,0.5333333333333333,0.91,2,1,0.6,0.92,2,0,2.0,2,0,0.0,71
5038,1.0,0.7,1,0,0.9,0.57,1,0,1.0,0,0,1.0,65
5039,0.7333333333333333,0.73,1,0,0.6,0.58,1,1,1.0,2,0,2.0,65
5040,0.7666666666666667,0.64,2,0,0.4,0.71,2,1,1.0,0,0,2.0,65
5041,0.3333333333333333,0.97,1,0,0.6,0.66,2,0,1.0,1,0,2.0,67
5042,0.6333333333333333,0.72,1,1,0.8,0.91,1,0,1.0,2,0,,67
5043,0.5,0.81,1,1,0.7,1.0,1,0,1.0,1,0,2.0,67
5044,0.8333333333333334,0.76,2,1,0.8,0.59,4,1,1.0,1,0,1.0,71
5045,0.8666666666666667,0.98,0,0,0.4,0.88,1,1,2.0,1,0,1.0,72
5046,0.26666666666666666,0.73,2,1,0.4,0.8,0,0,2.0,1,0,1.0,62
5047,0.6666666666666666,0.91,0,1,0.7,0.82,0,1,1.0,1,0,1.0,70
5048,0.9,0.94,2,0,0.9,0.63,0,0,1.0,1,0,1.0,72
5049,0.6333333333333333,0.77,1,1,0.4,0.55,0,1,0.0,2,0,1.0,64
5050,0.8,0.75,0,1,0.8,0.77,1,0,1.0,0,0,1.0,66
5051,0.7333333333333333,0.9,1,1,0.9,0.81,0,1,1.0,1,0,0.0,69
5052,0.7333333333333333,0.97,1,0,0.7,0.98,0,1,1.0,0,0,1.0,71
5053,0.6,0.9,0,0,0.8,0.84,2,0,2.0,2,0,0.0,68
5054,0.43333333333333335,0.69,1,1,0.7,0.72,2,2,1.0,2,0,0.0,63
5055,0.43333333333333335,0.96,2,1,0.7,1.0,4,1,2.0,0,0,0.0,71
5056,0.8,0.76,0,1,0.8,0.69,3,0,1.0,0,0,0.0,65
5057,0.6666666666666666,0.83,2,1,1.0,0.58,0,0,2.0,1,0,0.0,66
5058,0.6333333333333333,0.93,0,1,0.6,0.81,2,2,1.0,2,1,1.0,68
5059,0.5666666666666667,0.68,1,1,0.7,0.63,0,0,1.0,1,0,0.0,61
5060,0.6,0.91,2,0,0.6,0.96,2,0,1.0,2,0,2.0,71
5061,0.8666666666666667,0.84,2,1,0.7,0.71,0,1,1.0,1,0,0.0,70
5062,0.6,0.96,0,0,0.7,0.57,1,0,1.0,0,0,0.0,66
5063,0.4,0.67,1,1,0.9,0.57,0,0,1.0,2,0,1.0,61
5064,0.8,0.77,0,1,0.9,0.82,1,1,1.0,1,0,0.0,67
5065,0.6333333333333333,0.93,1,1,0.8,0.68,1,2,2.0,2,0,2.0,72
5066,0.6666666666666666,0.61,2,0,0.9,0.68,1,2,0.0,2,0,0.0,65
5067,1.0,0.64,1,0,0.6,0.81,3,1,1.0,0,0,1.0,68
5068,0.6666666666666666,1.0,1,1,0.6,0.61,3,1,1.0,2,0,1.0,70
5069,0.7333333333333333,0.71,0,1,0.8,0.57,1,0,2.0,0,0,0.0,63
5070,0.43333333333333335,0.99,0,0,0.7,0.83,1,1,1.0,1,0,2.0,69
5071,0.6333333333333333,0.67,0,0,1.0,0.5,0,2,1.0,2,0,0.0,62
5072,0.8,0.74,2,0,0.4,0.95,1,2,1.0,1,0,2.0,71
5073,0.36666666666666664,0.9,0,1,0.8,0.59,1,0,2.0,2,0,0.0,64
5074,0.7,0.86,1,0,0.8,0.72,0,2,2.0,2,0,0.0,69
5075,0.7,0.83,2,1,0.6,0.61,2,0,2.0,2,0,2.0,71
5076,0.6666666666666666,0.81,1,1,0.6,0.61,0,0,1.0,2,1,0.0,63
5077,0.8666666666666667,0.94,2,1,0.6,0.92,1,0,2.0,1,0,0.0,72
5078,0.7333333333333333,0.69,1,1,0.5,0.79,1,0,0.0,2,0,1.0,66
5079,0.9666666666666667,0.78,1,1,0.9,0.66,2,0,1.0,1,0,0.0,69
5080,0.4666666666666667,0.66,1,1,1.0,0.63,0,0,1.0,2,0,0.0,60
5081,0.7,0.84,2,1,0.6,0.61,1,1,2.0,0,0,0.0,68
5082,0.7,0.7,2,0,0.6,0.78,3,1,0.0,1,0,1.0,65
5083,0.4666666666666667,0.73,1,0,0.5,0.87,2,1,1.0,2,0,1.0,67
5084,0.8666666666666667,0.79,0,1,0.5,0.63,0,0,1.0,2,0,0.0,66
5085,1.1333333333333333,0.61,1,1,0.6,0.67,1,2,1.0,1,0,2.0,68
5086,0.6666666666666666,0.64,1,1,0.9,0.86,0,0,2.0,0,0,0.0,63
5087,0.7666666666666667,0.87,2,1,1.0,0.87,1,1,1.0,2,0,1.0,73
5088,0.7,0.77,1,1,0.6,0.6,1,1,1.0,1,0,1.0,66
5089,0.5333333333333333,0.95,1,1,0.6,0.69,2,0,2.0,1,1,1.0,67
5090,0.3,0.88,1,1,0.5,0.93,2,1,1.0,1,0,2.0,66
5091,0.5333333333333333,0.6,0,0,0.8,0.87,0,0,0.0,2,0,0.0,60
5092,0.4,0.85,2,0,0.8,0.58,1,0,2.0,2,0,2.0,67
5093,1.0,0.64,1,0,0.7,0.69,3,2,0.0,0,0,0.0,67
5094,0.6333333333333333,0.91,1,1,0.6,0.99,0,1,1.0,1,0,0.0,70
5095,0.6,1.0,0,0,0.9,0.76,1,0,1.0,2,0,0.0,69
5096,0.8333333333333334,0.81,0,1,0.8,0.86,1,0,1.0,0,0,2.0,68
5097,0.43333333333333335,0.87,0,1,0.8,0.55,1,2,2.0,2,0,0.0,67
5098,0.5,0.69,2,0,0.8,0.92,0,0,1.0,1,0,1.0,63
5099,0.6666666666666666,0.78,1,0,0.7,0.8,2,2,1.0,2,0,1.0,70
5100,0.8666666666666667,0.94,1,0,0.6,0.59,4,0,1.0,1,0,0.0,71
5101,0.7666666666666667,0.67,2,1,0.8,0.69,1,2,1.0,1,0,0.0,67
5102,0.7,0.71,1,0,0.8,0.54,1,1,1.0,1,0,0.0,64
5103,0.6666666666666666,0.78,1,0,0.8,0.89,0,1,1.0,1,0,1.0,66
5104,0.7333333333333333,0.88,1,1,0.5,0.87,1,0,2.0,1,0,2.0,70
5105,0.7,0.75,0,1,0.8,0.75,1,1,1.0,0,0,0.0,65
5106,0.4666666666666667,0.97,1,1,0.7,0.73,2,1,0.0,2,0,1.0,68
5107,0.6666666666666666,0.64,0,1,0.6,0.73,3,1,2.0,0,0,2.0,65
5108,0.4666666666666667,0.75,1,0,0.8,0.52,3,1,1.0,1,0,2.0,65
5109,0.6666666666666666,0.88,1,1,0.7,0.68,0,0,2.0,2,0,1.0,69
5110,0.5666666666666667,0.69,1,0,1.0,0.56,1,1,1.0,1,0,0.0,63
5111,1.1666666666666667,0.86,1,0,0.8,0.59,2,0,0.0,2,0,1.0,70
5112,0.6666666666666666,0.67,0,1,0.7,0.98,1,1,1.0,1,0,1.0,64
5113,0.4,0.62,2,1,0.7,0.63,1,2,1.0,1,0,0.0,62
5114,0.6333333333333333,0.65,2,1,0.5,0.74,1,0,,2,0,0.0,66
5115,0.7666666666666667,0.97,0,1,0.9,0.94,2,0,1.0,2,0,0.0,73
5116,1.0,0.82,2,1,0.7,0.71,3,0,2.0,1,0,2.0,72
5117,0.5333333333333333,0.92,1,1,0.7,0.76,0,2,1.0,1,0,2.0,68
5118,0.36666666666666664,0.73,2,0,0.5,0.58,0,1,1.0,2,0,1.0,62
5119,0.8333333333333334,0.84,0,0,0.8,0.64,2,0,1.0,1,0,0.0,67
5120,0.4,0.8,0,0,0.6,0.75,1,0,2.0,0,0,0.0,62
5121,0.5666666666666667,0.98,2,0,0.6,0.68,2,1,1.0,2,0,0.0,72
5122,0.6,0.9,2,0,0.7,0.52,2,1,2.0,0,0,0.0,67
5123,0.6666666666666666,0.89,1,1,0.6,0.7,1,0,1.0,2,0,0.0,68
5124,0.8,0.62,2,1,0.6,0.91,2,1,1.0,1,0,0.0,65
5125,0.5333333333333333,0.82,1,0,0.7,0.56,0,2,2.0,0,1,0.0,79
5126,0.6,0.79,0,0,0.9,0.51,2,1,1.0,2,0,0.0,66
5127,0.6666666666666666,0.97,1,1,0.8,0.56,1,0,1.0,1,0,0.0,68
5128,0.7,0.7,0,1,0.8,0.84,1,2,2.0,2,1,2.0,65
5129,0.7,0.71,2,1,0.8,0.9,3,0,1.0,1,0,0.0,67
5130,0.7666666666666667,0.76,2,1,0.6,0.52,3,1,1.0,1,0,1.0,67
5131,0.8333333333333334,0.7,1,1,0.9,0.94,1,1,,1,0,0.0,67
5132,0.7333333333333333,0.65,1,1,0.4,0.81,5,1,1.0,2,0,1.0,68
5133,0.7666666666666667,0.94,2,0,0.8,0.76,3,1,1.0,2,0,0.0,72
5134,0.36666666666666664,0.82,1,0,0.8,0.63,1,1,1.0,1,0,0.0,65
5135,0.6666666666666666,0.94,1,0,0.7,0.69,0,0,1.0,2,1,0.0,65
5136,0.7666666666666667,0.93,1,1,0.6,0.97,1,1,1.0,2,0,1.0,70
5137,0.8,0.71,1,1,0.7,0.96,2,0,,0,0,0.0,67
5138,0.5333333333333333,0.82,2,1,0.6,0.81,1,1,1.0,1,0,1.0,68
5139,0.5333333333333333,0.63,1,0,0.8,0.79,2,0,2.0,2,0,1.0,63
5140,0.5666666666666667,0.97,1,1,0.8,0.61,2,0,1.0,1,0,0.0,68
5141,0.7666666666666667,0.76,2,1,0.8,0.98,0,1,0.0,1,0,2.0,69
5142,0.8666666666666667,0.76,0,1,0.8,0.88,2,0,0.0,2,0,0.0,66
5143,0.6,0.72,1,1,0.8,0.69,2,2,1.0,1,1,0.0,64
5144,0.8333333333333334,0.78,0,1,0.8,0.91,3,0,1.0,0,0,0.0,69
5145,0.7,0.7,1,0,0.6,0.61,1,0,1.0,1,0,0.0,62
5146,0.6333333333333333,0.75,2,1,0.5,0.61,0,1,1.0,0,0,0.0,65
5147,0.6333333333333333,0.92,1,1,0.7,0.9,1,0,2.0,2,0,0.0,70
5148,0.8,0.93,2,1,0.8,0.78,1,2,1.0,1,0,0.0,72
5149,0.7333333333333333,0.72,1,0,0.5,0.78,1,0,2.0,2,0,0.0,66
5150,1.1333333333333333,0.79,0,1,0.7,0.79,3,1,2.0,0,1,0.0,70
5151,0.5,0.95,1,0,0.9,0.56,3,0,2.0,2,0,0.0,67
5152,0.7666666666666667,0.62,2,1,0.7,0.67,1,0,1.0,0,0,2.0,65
5153,0.5666666666666667,0.96,0,1,0.9,0.79,3,1,1.0,1,0,2.0,68
5154,0.5,0.69,1,1,0.9,0.62,2,1,2.0,1,0,0.0,62
5155,0.6666666666666666,0.87,1,1,0.7,0.75,1,0,1.0,0,0,2.0,68
5156,0.7,0.83,1,0,0.6,0.78,2,2,2.0,2,1,0.0,69
5157,1.2666666666666666,0.82,0,0,0.6,0.97,2,0,1.0,0,0,1.0,72
5158,0.6333333333333333,0.94,1,0,0.7,0.62,0,1,1.0,0,1,0.0,65
5159,0.43333333333333335,0.64,2,1,0.5,0.72,2,1,1.0,1,0,2.0,63
5160,0.7333333333333333,0.74,2,1,0.5,0.99,0,0,1.0,1,0,1.0,68
5161,0.26666666666666666,0.82,0,0,0.4,0.59,1,1,1.0,1,0,1.0,62
5162,0.6333333333333333,0.92,1,1,0.7,0.89,0,0,2.0,1,0,2.0,69
5163,0.6666666666666666,0.69,0,0,1.0,0.59,2,2,2.0,2,0,0.0,65
5164,0.8333333333333334,0.92,1,0,0.4,0.93,3,2,1.0,1,0,0.0,74
5165,0.8666666666666667,0.76,0,1,0.7,0.74,4,1,2.0,2,0,0.0,70
5166,0.5666666666666667,0.68,0,1,0.7,0.99,2,1,1.0,2,0,0.0,65
5167,0.6333333333333333,0.9,2,0,0.7,0.59,3,2,1.0,1,0,1.0,70
5168,0.5,0.64,0,1,0.9,0.84,0,1,1.0,1,0,1.0,59
5169,0.43333333333333335,0.81,1,1,0.6,0.85,1,0,1.0,1,0,0.0,63
5170,0.7333333333333333,0.63,2,1,0.4,0.86,0,0,2.0,1,0,1.0,64
5171,0.4,0.74,2,1,0.6,0.55,0,1,0.0,2,0,2.0,63
5172,0.6,0.84,0,0,0.6,0.64,2,0,2.0,2,0,0.0,67
5173,0.4666666666666667,0.82,1,1,0.4,0.67,1,2,1.0,1,0,0.0,65
5174,0.7666666666666667,0.76,1,0,0.7,0.66,2,1,1.0,1,0,1.0,67
5175,1.0333333333333334,0.77,1,0,0.5,0.84,2,2,2.0,2,0,,73
5176,0.4,0.69,2,1,0.7,0.53,2,0,2.0,1,0,1.0,64
5177,0.3,0.78,2,0,0.6,0.87,0,1,2.0,2,0,2.0,65
5178,0.6333333333333333,0.98,2,1,0.5,0.76,2,1,1.0,2,0,0.0,72
5179,0.6666666666666666,0.94,1,0,0.8,0.59,3,1,1.0,2,0,0.0,72
5180,0.7,0.66,1,0,0.7,0.61,2,2,2.0,1,0,1.0,66
5181,0.5666666666666667,0.61,1,1,0.7,0.55,1,1,1.0,0,1,1.0,62
5182,0.6333333333333333,0.97,1,0,0.8,0.73,2,1,1.0,0,0,1.0,68
5183,0.7333333333333333,0.81,0,1,0.7,0.8,1,1,1.0,2,0,1.0,67
5184,0.8666666666666667,0.82,0,0,0.7,0.79,1,1,1.0,2,1,2.0,69
5185,0.26666666666666666,0.91,0,0,0.6,0.98,1,1,1.0,2,0,0.0,67
5186,0.6,0.73,1,0,0.5,0.65,1,0,2.0,0,0,1.0,63
5187,0.7,0.79,1,1,0.7,0.88,0,0,1.0,0,0,0.0,65
5188,0.4666666666666667,0.99,1,0,0.6,0.86,2,2,2.0,0,0,1.0,71
5189,1.0,0.87,1,0,0.8,0.53,1,0,2.0,1,0,2.0,70
5190,0.5333333333333333,0.66,1,1,0.7,0.97,5,0,2.0,2,0,2.0,68
5191,0.6666666666666666,0.65,1,1,0.8,0.97,0,0,1.0,0,0,1.0,65
5192,0.7666666666666667,0.68,2,1,0.6,0.7,4,1,1.0,2,0,0.0,68
5193,0.5333333333333333,0.91,1,1,0.5,0.71,2,2,1.0,0,0,1.0,69
5194,0.3,0.72,2,1,1.0,0.91,1,2,1.0,1,0,0.0,62
5195,0.5666666666666667,0.61,2,1,0.7,0.75,2,1,2.0,0,0,1.0,62
5196,0.8666666666666667,0.98,0,0,0.8,0.9,1,2,0.0,2,1,2.0,72
5197,0.6,0.67,1,0,0.5,0.52,0,1,1.0,1,0,2.0,64
5198,0.5,0.6,1,0,0.7,0.63,0,0,2.0,2,1,0.0,58
5199,0.8666666666666667,0.69,1,0,0.9,0.55,1,0,1.0,1,0,1.0,66
5200,0.6,0.69,0,1,0.5,0.73,1,0,2.0,2,0,2.0,64
